,parameter_stable_id,external_sample_id,date_of_birth,experiment_source_id,sex,colony_id,download_url,jpeg_url,allele_symbol
0,IMPC_EYE_050_001,J31807,2016-01-30T00:00:00Z,Eye Morphology - J31807 - 813979,male,JR26599,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/833153,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/833153,Nfat5<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K12620,2014-04-22T00:00:00Z,Eye Morphology - K12620 - 245035,male,JR18604,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699578,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699578,Col18a1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K36881,2014-09-08T00:00:00Z,Eye Morphology - K36881 - 315611,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700442,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700442,
0,IMPC_EYE_050_001,K35575,2014-09-05T00:00:00Z,Eye Morphology - K35575 - 315991,male,JR24330,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699839,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699839,Pnmt<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,A10087,2013-04-01T00:00:00Z,Eye Morphology - A10087 - 82331,female,JR18645,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1146309,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1146309,Nrcam<tm2e.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K60809,2015-01-27T00:00:00Z,Eye Morphology - K60809 - 393792,male,JR24345,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699306,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699306,Xrcc3<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,J40215,2016-03-01T00:00:00Z,Eye Morphology - J40215 - 849661,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700969,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700969,
0,IMPC_EYE_050_001,K53198,2014-12-09T00:00:00Z,Eye Morphology - K53198 - 356371,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700636,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700636,
0,IMPC_EYE_050_001,K53498,2014-12-22T00:00:00Z,Eye Morphology - K53498 - 362389,male,JR25187,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699707,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699707,Mag<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J4888,2015-09-26T00:00:00Z,Eye Morphology - J4888 - 647670,male,JR26927,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701497,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701497,Sp5<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K72183,2015-04-08T00:00:00Z,Eye Morphology - K72183 - 435507,male,JR26233,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702345,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702345,Snx15<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J43757,2016-04-05T00:00:00Z,Eye Morphology - J43757 - 889298,male,JR25513,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701420,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701420,Irx1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K70239,2015-03-25T00:00:00Z,Eye Morphology - K70239 - 428496,male,JR21591,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700594,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700594,Tbx22<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K83418,2015-05-26T00:00:00Z,Eye Morphology - K83418 - 482924,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702256,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702256,
0,IMPC_EYE_050_001,J33245,2016-02-06T00:00:00Z,Eye Morphology - J33245 - 823106,male,JR27568,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699125,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699125,Rab11fip4<em1(IMPC)J>
0,IMPC_EYE_050_001,D38423,2020-09-09T00:00:00Z,Eye Morphology - D38423 - 3019804,female,JR33924,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1184055,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1184055,Mynn<em1(IMPC)J>
0,IMPC_EYE_050_001,K70490,2015-03-17T00:00:00Z,Eye Morphology - K70490 - 418549,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702344,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702344,
0,IMPC_EYE_050_001,R25721,2019-01-21T00:00:00Z,Eye Morphology - R25721 - 2215817,female,JR32307,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1009883,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1009883,Mon2<em1(IMPC)J>
0,IMPC_EYE_050_001,J20053,2015-11-27T00:00:00Z,Eye Morphology - J20053 - 720068,female,JR26912,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702149,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702149,Ncoa6<em1(IMPC)J>
0,IMPC_EYE_050_001,J36194,2016-02-22T00:00:00Z,Eye Morphology - J36194 - 838389,female,JR27568,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701396,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701396,Rab11fip4<em1(IMPC)J>
0,IMPC_EYE_050_001,J13411,2015-10-28T00:00:00Z,Eye Morphology - J13411 - 683914,male,JR26832,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700054,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700054,Prss40<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J30388,2016-01-13T00:00:00Z,Eye Morphology - J30388 - 786025,male,JR25120,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701834,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701834,Rasa1<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,K79071,2015-04-28T00:00:00Z,Eye Morphology - K79071 - 463774,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700965,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700965,
0,IMPC_EYE_050_001,K94340,2015-07-28T00:00:00Z,Eye Morphology - K94340 - 567072,male,JR24946,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701441,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701441,Hemgn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J11643,2015-10-06T00:00:00Z,Eye Morphology - J11643 - 658433,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701771,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701771,
0,IMPC_EYE_050_001,K82058,2015-05-10T00:00:00Z,Eye Morphology - K82058 - 466979,female,JR22416,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699865,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699865,Dnajc7<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,A31438,2013-11-22T00:00:00Z,Eye Morphology - A31438 - 164523,female,JR18586,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700319,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700319,Nat8f2<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J24233,2015-12-15T00:00:00Z,Eye Morphology - J24233 - 755636,female,JR26604,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700019,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700019,Pola2<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K78765,2015-05-10T00:00:00Z,Eye Morphology - K78765 - 461456,male,JR25580,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700359,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700359,Nek11<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,D48664,2020-11-23T00:00:00Z,Eye Morphology - D48664 - 3108751,female,JR33445,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1279647,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1279647,Kctd5<em1(IMPC)J>
0,IMPC_EYE_050_001,J33993,2016-01-28T00:00:00Z,Eye Morphology - J33993 - 804793,male,JR26422,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701447,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701447,Gpr156<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,C5676,2013-04-23T00:00:00Z,Eye Morphology - C5676 - 87486,female,UCD-10916A-F3-1-1,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702389,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702389,Glycam1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K99608,2015-08-29T00:00:00Z,Eye Morphology - K99608 - 614676,female,JR26534,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699713,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699713,Try4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K43481,2014-10-14T00:00:00Z,Eye Morphology - K43481 - 331166,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701991,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701991,
0,IMPC_EYE_050_001,J19819,2015-11-15T00:00:00Z,Eye Morphology - J19819 - 714119,male,JR26169,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701449,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701449,Tssk5<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K44076,2014-10-30T00:00:00Z,Eye Morphology - K44076 - 338160,male,JR24326,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700596,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700596,Fgf9<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K35132,2014-08-30T00:00:00Z,Eye Morphology - K35132 - 312409,male,JR24348,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699175,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699175,Brms1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K83231,2015-05-26T00:00:00Z,Eye Morphology - K83231 - 482296,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701000,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701000,
0,IMPC_EYE_050_001,K81205,2015-06-01T00:00:00Z,Eye Morphology - K81205 - 494700,male,JR24571,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702211,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702211,Ipp<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K30609,2014-07-31T00:00:00Z,Eye Morphology - K30609 - 296747,female,JR24117,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700948,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700948,Dcaf10<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J42913,2016-04-01T00:00:00Z,Eye Morphology - J42913 - 885840,male,JR26599,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/833147,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/833147,Nfat5<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K17246,2014-05-12T00:00:00Z,Eye Morphology - K17246 - 255401,male,JR24028,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699216,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699216,Gimap6<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K9977,2014-03-20T00:00:00Z,Eye Morphology - K9977 - 221756,male,JR22387,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700730,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700730,Rab5a<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K89128,2015-07-07T00:00:00Z,Eye Morphology - K89128 - 549575,female,JR25588,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700004,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700004,Rxfp4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K96606,2015-08-05T00:00:00Z,Eye Morphology - K96606 - 581506,male,JR24515,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702433,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702433,Bex4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K26755,2014-07-01T00:00:00Z,Eye Morphology - K26755 - 284120,male,JR23665,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702430,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702430,Syn3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K32274,2014-08-13T00:00:00Z,Eye Morphology - K32274 - 297844,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701162,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701162,
0,IMPC_EYE_050_001,XL01756,2015-01-19T00:00:00Z,Eye Morphology - XL01756 - 396160,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699611,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699611,
0,IMPC_EYE_050_001,J44472,2016-03-29T00:00:00Z,Eye Morphology - J44472 - 881117,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699942,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699942,
0,IMPC_EYE_050_001,K38256,2014-09-14T00:00:00Z,Eye Morphology - K38256 - 317623,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702425,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702425,
0,IMPC_EYE_050_001,K69668,2015-03-23T00:00:00Z,Eye Morphology - K69668 - 419470,male,JR25319,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700271,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700271,Heyl<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,A30132,2013-11-08T00:00:00Z,Eye Morphology - A30132 - 157933,male,JR18578,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702526,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702526,Rdx<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K77182,2015-05-11T00:00:00Z,Eye Morphology - K77182 - 461589,male,JR25517,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701429,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701429,Ttll6<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K82058,2015-05-10T00:00:00Z,Eye Morphology - K82058 - 466979,female,JR22416,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699864,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699864,Dnajc7<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K61070,2015-01-17T00:00:00Z,Eye Morphology - K61070 - 384328,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700567,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700567,
0,IMPC_EYE_050_001,K94454,2015-07-31T00:00:00Z,Eye Morphology - K94454 - 564978,female,JR24977,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699083,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699083,Hc<tm1b(EUCOMM)Wtsi>
0,IMPC_EYE_050_001,K33608,2014-08-20T00:00:00Z,Eye Morphology - K33608 - 301959,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701187,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701187,
0,IMPC_EYE_050_001,K26922,2014-07-02T00:00:00Z,Eye Morphology - K26922 - 279326,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701185,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701185,
0,IMPC_EYE_050_001,K53195,2014-12-09T00:00:00Z,Eye Morphology - K53195 - 354501,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701176,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701176,
0,IMPC_EYE_050_001,J13408,2015-10-27T00:00:00Z,Eye Morphology - J13408 - 683851,male,JR26832,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701067,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701067,Prss40<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K58089,2015-01-17T00:00:00Z,Eye Morphology - K58089 - 386859,male,JR25191,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701157,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701157,Elof1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K61075,2015-01-17T00:00:00Z,Eye Morphology - K61075 - 384397,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701522,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701522,
0,IMPC_EYE_050_001,K80535,2015-05-12T00:00:00Z,Eye Morphology - K80535 - 458386,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699410,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699410,
0,IMPC_EYE_050_001,K10402,2014-03-18T00:00:00Z,Eye Morphology - K10402 - 218212,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701696,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701696,
0,IMPC_EYE_050_001,K81068,2015-04-28T00:00:00Z,Eye Morphology - K81068 - 463924,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699400,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699400,
0,IMPC_EYE_050_001,K99249,2015-08-11T00:00:00Z,Eye Morphology - K99249 - 587281,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699987,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699987,
0,IMPC_EYE_050_001,K49504,2014-11-16T00:00:00Z,Eye Morphology - K49504 - 349589,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700223,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700223,
0,IMPC_EYE_050_001,J4729,2015-09-23T00:00:00Z,Eye Morphology - J4729 - 638700,male,JR27272,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700086,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700086,Med20<em1(IMPC)J>
0,IMPC_EYE_050_001,J21765,2015-11-28T00:00:00Z,Eye Morphology - J21765 - 731055,male,JR26843,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701895,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701895,Car12<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K98164,2015-08-04T00:00:00Z,Eye Morphology - K98164 - 574833,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699981,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699981,
0,IMPC_EYE_050_001,K56263,2014-12-23T00:00:00Z,Eye Morphology - K56263 - 364904,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699745,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699745,
0,IMPC_EYE_050_001,J1075,2015-09-10T00:00:00Z,Eye Morphology - J1075 - 620871,male,JR26920,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700770,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700770,Sfxn4<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K69852,2015-03-18T00:00:00Z,Eye Morphology - K69852 - 425163,male,JR18575,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1009888,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1009888,Ncald<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K49953,2014-11-24T00:00:00Z,Eye Morphology - K49953 - 352542,male,JR24279,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699375,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699375,Chek2<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,K95279,2015-07-21T00:00:00Z,Eye Morphology - K95279 - 559095,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701005,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701005,
0,IMPC_EYE_050_001,K42416,2014-10-05T00:00:00Z,Eye Morphology - K42416 - 329985,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1009912,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1009912,
0,IMPC_EYE_050_001,K67051,2015-03-01T00:00:00Z,Eye Morphology - K67051 - 411298,male,JR24279,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701260,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701260,Chek2<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,K65446,2015-02-17T00:00:00Z,Eye Morphology - K65446 - 405165,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699520,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699520,
0,IMPC_EYE_050_001,K54514,2014-12-30T00:00:00Z,Eye Morphology - K54514 - 366670,female,JR24675,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700761,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700761,Slc24a5<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K38078,2014-09-24T00:00:00Z,Eye Morphology - K38078 - 324321,male,JR24036,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702536,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702536,Orc1<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K31207,2014-08-02T00:00:00Z,Eye Morphology - K31207 - 297430,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701926,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701926,
0,IMPC_EYE_050_001,K28646,2014-07-15T00:00:00Z,Eye Morphology - K28646 - 288410,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701584,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701584,
0,IMPC_EYE_050_001,J37205,2016-02-26T00:00:00Z,Eye Morphology - J37205 - 850218,male,JR27381,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701595,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701595,Mapk15<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,D43263,2020-10-08T00:00:00Z,Eye Morphology - D43263 - 3057628,male,JR34318,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1184081,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1184081,Lipm<em1(IMPC)J>
0,IMPC_EYE_050_001,K21282,2014-05-29T00:00:00Z,Eye Morphology - K21282 - 264124,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701215,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701215,
0,IMPC_EYE_050_001,K44269,2014-10-21T00:00:00Z,Eye Morphology - K44269 - 335299,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702316,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702316,
0,IMPC_EYE_050_001,J15461,2015-10-27T00:00:00Z,Eye Morphology - J15461 - 684737,male,JR25571,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702083,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702083,Tex29<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K68027,2015-03-03T00:00:00Z,Eye Morphology - K68027 - 412159,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700884,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700884,
0,IMPC_EYE_050_001,K19090,2014-05-21T00:00:00Z,Eye Morphology - K19090 - 260943,male,JR23411,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702094,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702094,Abcg2<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K34813,2014-08-25T00:00:00Z,Eye Morphology - K34813 - 304380,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700789,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700789,
0,IMPC_EYE_050_001,K63817,2015-02-03T00:00:00Z,Eye Morphology - K63817 - 399561,male,JR24055,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699209,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699209,Jam2<tm1.1(KOMP)Mbp>
0,IMPC_EYE_050_001,J13700,2015-10-13T00:00:00Z,Eye Morphology - J13700 - 665661,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701790,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701790,
0,IMPC_EYE_050_001,K81982,2015-05-19T00:00:00Z,Eye Morphology - K81982 - 466702,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700607,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700607,
0,IMPC_EYE_050_001,D10483,2020-02-25T00:00:00Z,Eye Morphology - D10483 - 2813924,female,JR33305,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1146290,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1146290,Gipc2<em1(IMPC)J>
0,IMPC_EYE_050_001,A35121,2014-01-01T00:00:00Z,Eye Morphology - A35121 - 172997,female,JR18639,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702061,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702061,Timp3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K17732,2014-05-17T00:00:00Z,Eye Morphology - K17732 - 266593,male,JR18355,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699101,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699101,Pcsk4<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K12957,2014-04-16T00:00:00Z,Eye Morphology - K12957 - 237215,female,JR23393,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700482,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700482,Cast<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J43549,2016-03-22T00:00:00Z,Eye Morphology - J43549 - 872810,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699263,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699263,
